title,createdAt,mergedAt,closedAt,reviewsCount,reviewDecision,reviewTimeHours
Add LINE Pay API to Finance,2021-10-29T21:15:22Z,,2021-10-30T02:24:09Z,1,,5.146388888888889
Add Localbitcoins API,2021-10-30T03:35:45Z,2021-10-30T13:08:15Z,2021-10-30T13:08:15Z,1,,9.541666666666666
Add Mempool to Cryptocurrency,2021-10-30T04:27:13Z,2021-10-30T13:12:02Z,2021-10-30T13:12:02Z,1,,8.746944444444445
Add Kickbox,2021-10-30T06:12:53Z,2021-10-30T12:54:01Z,2021-10-30T12:54:01Z,1,,6.685555555555555
Add Hackerrank to programming and face-api.js to video,2021-10-30T06:16:03Z,,2021-10-30T13:18:06Z,1,,7.034166666666667
Update Random Stuff,2021-10-30T10:26:39Z,2021-10-30T13:21:12Z,2021-10-30T13:21:12Z,2,,2.9091666666666667
Update Icons8 API,2021-10-30T10:37:31Z,2021-10-31T01:37:57Z,2021-10-31T01:37:57Z,2,,15.007222222222222
Add Cocktail API to Food and Drinks,2021-10-30T11:54:11Z,,2021-10-30T13:46:02Z,1,,1.8641666666666667
Add NBA Data to Sports and Fitness,2021-10-30T12:10:10Z,2021-10-30T13:50:25Z,2021-10-30T13:50:25Z,1,,1.6708333333333334
Add Tasty API to Food and Drink,2021-10-30T12:20:15Z,2021-10-30T13:58:16Z,2021-10-30T13:58:16Z,1,,1.6336111111111111
ScrapingBee,2021-10-30T17:27:44Z,,2021-10-30T19:32:55Z,1,,2.086388888888889
Add Weather Stack in Weather section,2021-10-30T18:03:38Z,,2021-10-30T19:34:03Z,1,,1.5069444444444444
Add LordIcon Library,2021-10-30T19:52:05Z,2021-10-31T15:06:01Z,2021-10-31T15:06:01Z,1,,19.232222222222223
metabase,2021-10-30T19:54:29Z,2021-10-31T13:15:43Z,2021-10-31T13:15:43Z,1,,17.35388888888889
Add Blague API,2021-10-30T23:21:13Z,2021-10-31T13:17:45Z,2021-10-31T13:17:45Z,1,,13.942222222222222
Add CTS API,2021-10-30T23:41:19Z,2021-10-31T17:29:39Z,2021-10-31T17:29:39Z,1,,17.805555555555557
Add TrailerAddict API,2021-10-31T00:10:06Z,,2021-10-31T17:48:10Z,1,,17.634444444444444
Add MarketAux to News,2021-10-31T00:16:38Z,2021-10-31T13:21:00Z,2021-10-31T13:21:00Z,1,,13.072777777777778
Add Tableau API to Business,2021-10-31T02:51:08Z,,2021-10-31T17:58:17Z,1,,15.119166666666667
Add Superset API to Business,2021-10-31T03:12:05Z,2021-10-31T18:14:28Z,2021-10-31T18:14:28Z,1,,15.039722222222222
Add Redash API to Business,2021-10-31T03:17:24Z,2021-10-31T23:54:27Z,2021-10-31T23:54:27Z,1,,20.6175
Added details about the API which provide Corona Vaccine details in I…,2021-10-31T04:35:42Z,,2021-10-31T23:56:05Z,1,,19.33972222222222
Add KuCoin API to Cryptocurrency,2021-10-31T05:48:51Z,2021-11-01T00:02:12Z,2021-11-01T00:02:12Z,1,,18.2225
Add OKEx API to Cryptocurrency,2021-10-31T06:06:07Z,2021-11-01T00:06:13Z,2021-11-01T00:06:13Z,1,,18.001666666666665
Add dYdX API to Cryptocurrency,2021-10-31T06:16:14Z,2021-11-01T00:12:28Z,2021-11-01T00:12:28Z,1,,17.93722222222222
Add Huobi API to Cryptocurrency,2021-10-31T06:42:16Z,2021-11-01T00:16:44Z,2021-11-01T00:16:44Z,1,,17.574444444444445
Add EXMO API to Cryptocurrency,2021-10-31T06:47:12Z,2021-11-01T00:19:39Z,2021-11-01T00:19:39Z,1,,17.54083333333333
added another Anti-Malware apikey,2021-10-31T08:10:13Z,,2021-11-25T07:29:20Z,1,,599.3186111111111
Add ZenRows API to Development,2021-10-31T09:47:04Z,2021-11-01T00:37:16Z,2021-11-01T00:37:16Z,1,,14.836666666666666
Add CO2 offset API to Environment,2021-10-31T09:54:37Z,2021-11-01T00:45:09Z,2021-11-01T00:45:09Z,1,,14.842222222222222
Add shopify API,2021-10-31T13:56:51Z,,2021-11-01T00:50:28Z,1,,10.893611111111111
Add BIC-Boxtech,2021-10-31T14:39:57Z,2021-11-01T23:11:55Z,2021-11-01T23:11:55Z,2,,32.53277777777778
Add MyVaccination (Malaysia),2021-10-31T14:56:34Z,2021-11-01T00:59:20Z,2021-11-01T00:59:20Z,1,,10.046111111111111
Add Gaana API ,2021-10-31T15:00:40Z,2021-11-01T01:04:41Z,2021-11-01T01:04:41Z,1,,10.066944444444445
Add Goodreads API to the list,2021-10-31T15:31:22Z,2021-11-01T01:10:51Z,2021-11-01T01:10:51Z,1,,9.658055555555556
Add Open Government in Ukraine to the list,2021-10-31T15:55:48Z,2021-11-01T23:15:30Z,2021-11-01T23:15:30Z,3,,31.328333333333333
"Add City, Kyiv",2021-10-31T16:01:42Z,2021-11-01T01:20:23Z,2021-11-01T01:20:23Z,1,,9.311388888888889
"Add City, Lviv",2021-10-31T16:04:49Z,2021-11-01T01:23:41Z,2021-11-01T01:23:41Z,1,,9.314444444444444
Adds Ocean API Documentation to Health,2021-10-31T16:05:50Z,,2021-11-01T01:33:00Z,1,,9.452777777777778
Add Simple Weather API,2021-10-31T17:50:15Z,2021-11-01T01:38:11Z,2021-11-01T01:38:11Z,1,,7.7988888888888885
Add  Apache Presto Client API,2021-10-31T18:29:28Z,,2021-11-01T01:48:00Z,1,,7.308888888888889
Add GeneradorDNI,2021-10-31T18:30:40Z,2021-11-01T01:51:35Z,2021-11-01T01:51:35Z,1,,7.348611111111111
Add ThisPersonDoesNotExist,2021-10-31T18:36:29Z,,2021-11-01T01:52:43Z,1,,7.270555555555555
Add Poetry DB under Books,2021-10-31T19:10:40Z,2021-11-01T23:16:51Z,2021-11-01T23:16:51Z,4,,28.103055555555557
Add Amdoren API to Currency Exchange,2021-10-31T19:29:37Z,2021-11-01T02:04:36Z,2021-11-01T02:04:36Z,1,,6.583055555555555
Add Gitlab API to Continuous Integration,2021-10-31T19:33:49Z,,2021-11-01T02:06:07Z,1,,6.538333333333333
Add TrailerAddict,2021-10-31T20:42:59Z,2021-11-01T02:11:09Z,2021-11-01T02:11:09Z,1,,5.469444444444444
Add Boleto.Cloud API,2021-10-31T21:30:41Z,2021-11-01T02:16:37Z,2021-11-01T02:16:38Z,1,,4.765555555555555
Add HG Weather,2021-10-31T21:38:45Z,2021-11-01T02:22:49Z,2021-11-01T02:22:49Z,1,,4.734444444444445
Add pinball map API,2021-10-31T21:56:26Z,2021-11-01T02:26:48Z,2021-11-01T02:26:48Z,1,,4.506111111111111
Add Braille Translattor to Text Analysis,2021-10-31T22:57:00Z,,2021-11-01T02:27:59Z,1,,3.516388888888889
Add MercadoPago API,2021-10-31T23:46:53Z,2021-11-01T02:35:13Z,2021-11-01T02:35:13Z,1,,2.8055555555555554
Bloomberg API,2021-11-01T04:25:08Z,,2021-11-01T23:45:59Z,1,,19.3475
Add Billplz,2021-11-01T08:03:32Z,2021-11-24T09:12:25Z,2021-11-24T09:12:25Z,1,,553.1480555555555
Add Runcloud.io,2021-11-01T09:32:31Z,,2021-11-01T23:55:43Z,1,,14.386666666666667
Add owo,2021-11-01T14:42:59Z,2021-11-09T17:15:50Z,2021-11-09T17:15:50Z,2,,194.5475
Add Anime Wallpaper and Quote API,2021-11-02T14:01:50Z,,2021-11-03T22:53:54Z,1,,32.867777777777775
Add Bank Negara Malaysia Open Data,2021-11-02T14:22:18Z,2021-11-03T23:03:38Z,2021-11-03T23:03:38Z,1,,32.68888888888889
Add Rick and Morty,2021-11-02T21:02:45Z,,2021-11-03T23:05:43Z,4,,26.049444444444443
Add Transport for UK,2021-11-03T16:34:31Z,2021-11-03T23:09:48Z,2021-11-03T23:09:48Z,1,,6.588055555555556
Add Disify API,2021-11-03T18:19:42Z,2021-11-03T23:25:36Z,2021-11-03T23:25:36Z,1,,5.098333333333334
Add FishBase API,2021-11-03T22:24:17Z,,2021-11-03T23:36:40Z,1,,1.206388888888889
Add IMDb-API,2021-11-04T06:22:22Z,2021-11-05T00:07:00Z,2021-11-05T00:07:00Z,1,,17.74388888888889
Add Quadratic Solver,2021-11-05T11:55:48Z,2021-11-08T15:06:26Z,2021-11-08T15:06:26Z,5,,75.17722222222223
Add Untappd API,2021-11-05T17:22:49Z,2021-11-06T22:24:46Z,2021-11-06T22:24:46Z,1,,29.0325
Added Oikolab API for weather data,2021-11-06T11:47:26Z,2021-11-08T01:35:56Z,2021-11-08T01:35:56Z,1,,37.80833333333333
Add GeoViewer Wallon Api,2021-11-07T17:54:52Z,,2021-11-08T01:47:45Z,1,,7.881388888888889
Add Drivet URL Shortener API,2021-11-07T23:44:59Z,2021-11-08T15:09:06Z,2021-11-08T15:09:06Z,3,,15.401944444444444
Add Fake Store API,2021-11-08T19:07:24Z,2021-11-09T17:21:21Z,2021-11-09T17:21:21Z,1,,22.2325
Adding NewsX API to News,2021-11-10T02:36:16Z,2021-11-24T14:33:22Z,2021-11-24T14:33:22Z,1,,347.95166666666665
refactor: prettify README.md tables,2021-11-10T23:59:53Z,,2021-11-11T01:39:41Z,1,,1.6633333333333333
Add Api2Pdf,2021-11-11T18:03:57Z,,2021-11-12T00:55:57Z,1,,6.866666666666666
Adding Finage to the Finance list.,2021-11-11T20:13:04Z,2021-11-12T01:07:17Z,2021-11-12T01:07:17Z,1,,4.903611111111111
Add NetworkCalc API to Development,2021-11-12T13:32:00Z,2021-11-21T13:06:53Z,2021-11-21T13:06:53Z,1,,215.58138888888888
Add Covid-19 Philippines API,2021-11-16T05:10:51Z,2021-11-22T22:02:51Z,2021-11-22T22:02:51Z,1,,160.86666666666667
add NASA-ADS API,2021-11-16T09:41:03Z,2021-11-22T22:04:43Z,2021-11-22T22:04:43Z,1,,156.39444444444445
Add Application Environment Verification API to Security,2021-11-18T16:18:06Z,2021-11-24T08:06:40Z,2021-11-24T08:06:40Z,1,,135.80944444444444
Add bet365 API,2021-11-18T16:22:21Z,,2021-11-25T06:15:42Z,2,,157.88916666666665
Styvio requires API key,2021-11-18T19:19:00Z,2021-11-22T22:13:03Z,2021-11-22T22:13:03Z,1,,98.90083333333334
Add Guerrilla Mail API to Email,2021-11-18T20:00:38Z,2021-11-22T22:12:11Z,2021-11-22T22:12:11Z,1,,98.1925
Add Mailjet API to Business,2021-11-19T15:10:01Z,2021-11-24T15:31:20Z,2021-11-24T15:31:20Z,4,,120.35527777777777
Add APITemplate.io,2021-11-21T08:27:21Z,2021-11-24T07:53:42Z,2021-11-24T07:53:42Z,2,,71.43916666666667
Add GetOTP API,2021-11-22T11:58:22Z,2021-11-24T09:01:33Z,2021-11-24T09:01:33Z,5,,45.05305555555555
Add Reconmap API,2021-11-23T06:25:38Z,2021-11-24T08:12:56Z,2021-11-24T08:12:56Z,1,,25.788333333333334
Add Bible API,2021-11-24T17:33:11Z,2021-11-24T19:51:25Z,2021-11-24T19:51:25Z,1,,2.303888888888889
Add RunCodeForMe API,2021-11-26T10:07:03Z,,2021-11-28T05:50:59Z,1,,43.73222222222222
Update WhatPulse URL,2021-11-26T18:15:28Z,2021-11-28T05:53:35Z,2021-11-28T05:53:35Z,1,,35.63527777777778
Add Ganjoor,2021-11-29T06:58:59Z,2021-12-04T01:36:12Z,2021-12-04T01:36:12Z,1,,114.62027777777777
Add Hashnode API to Social,2021-12-02T01:24:20Z,2021-12-04T01:48:50Z,2021-12-04T01:48:50Z,1,,48.40833333333333
[+] Added Noctua API to search cosmic objects,2021-12-02T14:40:46Z,2021-12-04T05:42:15Z,2021-12-04T05:42:15Z,3,,39.02472222222222
Add JSON2Video,2021-12-03T08:27:39Z,2021-12-04T02:11:11Z,2021-12-04T02:11:11Z,1,,17.725555555555555
Add Daraz Data,2021-12-03T20:22:41Z,2021-12-04T02:22:24Z,2021-12-04T02:22:24Z,1,,5.995277777777778
Update CORS from many APIs,2021-12-06T06:25:57Z,2021-12-11T02:11:02Z,2021-12-11T02:11:02Z,2,,115.75138888888888
Move PlaceKitten from Photography section to Animals section,2021-12-07T13:47:18Z,2021-12-11T02:17:00Z,2021-12-11T02:17:00Z,3,,84.495
Added Animals Api for data-analysis and Visualization,2021-12-07T17:50:44Z,,2021-12-09T05:07:00Z,2,,35.27111111111111
Add CollegeFootballData.com,2021-12-09T19:02:30Z,2021-12-11T02:33:17Z,2021-12-11T02:33:17Z,1,,31.513055555555557
Add Newsdata API,2021-12-10T14:05:43Z,2021-12-11T02:41:37Z,2021-12-11T02:41:37Z,2,,12.598333333333333
Added DropMail API (GraphQL endpoint for managing ephemeral email inboxes),2021-12-11T08:24:31Z,2021-12-12T08:07:19Z,2021-12-12T08:07:19Z,1,,23.713333333333335
Add This for that API to Test Data,2021-12-11T09:18:24Z,2021-12-18T16:40:19Z,2021-12-18T16:40:19Z,1,,175.36527777777778
Add Minecraft Server Status,2021-12-12T22:04:12Z,2021-12-18T16:50:27Z,2021-12-18T16:50:27Z,3,,138.77083333333334
TheGraph requires an API key,2021-12-15T20:27:24Z,2021-12-17T06:28:50Z,2021-12-17T06:28:50Z,2,,34.02388888888889
Add OpenChargeMap API to Vehicle,2021-12-16T20:08:03Z,,2021-12-18T16:53:17Z,1,,44.75388888888889
Updated MeowFacts,2021-12-18T05:01:14Z,2021-12-18T16:27:14Z,2021-12-18T16:27:14Z,1,,11.433333333333334
Update 1inch,2021-12-18T15:29:25Z,2021-12-18T16:30:47Z,2021-12-18T16:30:47Z,1,,1.0227777777777778
Updated trace moe,2021-12-19T12:52:16Z,2021-12-19T19:06:54Z,2021-12-19T19:06:54Z,1,,6.243888888888889
Add Warrant API to Authentication & Authorization,2021-12-19T22:37:58Z,2021-12-23T07:12:56Z,2021-12-23T07:12:56Z,1,,80.58277777777778
Updated Validator.pizza to MailCheck.ai,2021-12-20T00:57:16Z,2021-12-20T05:15:18Z,2021-12-20T05:15:18Z,1,,4.3005555555555555
Add Waifu.im API to Anime,2021-12-20T15:49:27Z,2021-12-23T19:38:36Z,2021-12-23T19:38:36Z,5,,75.81916666666666
Add Motivational Quotes API,2021-12-21T11:15:08Z,2021-12-23T07:27:27Z,2021-12-23T07:27:27Z,2,,44.20527777777778
Add EmojiHub API,2021-12-21T18:27:10Z,2021-12-22T08:45:14Z,2021-12-22T08:45:14Z,1,,14.301111111111112
Removed Calendar Index (acquired by Calendarific),2021-12-21T22:22:21Z,2021-12-22T08:43:08Z,2021-12-22T08:43:08Z,1,,10.346388888888889
Changed cors for urlHaus,2021-12-22T07:00:07Z,2021-12-22T08:41:50Z,2021-12-22T08:41:50Z,1,,1.6952777777777779
Add Storj to storage APIs,2021-12-22T10:33:32Z,2021-12-23T07:05:37Z,2021-12-23T07:05:37Z,1,,20.53472222222222
Updated Quandl to Nasdaq Data Link,2021-12-22T17:43:28Z,2021-12-23T07:03:19Z,2021-12-23T07:03:19Z,1,,13.330833333333333
Add Bob's Burgers API to Video,2021-12-23T08:22:24Z,2021-12-23T19:49:03Z,2021-12-23T19:49:04Z,1,,11.444166666666666
Updated CivicFeed to PeakMetrics,2021-12-23T18:45:41Z,2021-12-23T20:05:07Z,2021-12-23T20:05:07Z,1,,1.323888888888889
Upd Brazilian Vehicles and Prices: CORS from Unknown to No,2021-12-25T03:13:18Z,2021-12-25T18:59:58Z,2021-12-25T18:59:58Z,1,,15.777777777777779
Removed Yahoo Weather,2021-12-25T20:34:06Z,2021-12-27T01:12:28Z,2021-12-27T01:12:28Z,1,,28.639444444444443
Add Churchs Data API,2021-12-27T12:58:18Z,,2021-12-27T22:50:13Z,1,,9.865277777777777
Removed Wegmans,2021-12-28T04:04:35Z,2021-12-28T06:36:14Z,2021-12-28T06:36:14Z,1,,2.5275
feat: add mail.gw,2021-12-28T08:46:15Z,2021-12-28T20:00:52Z,2021-12-28T20:00:52Z,1,,11.243611111111111
[+] Add Lowy Asia Index API (#2951),2021-12-29T08:49:59Z,2021-12-30T06:23:25Z,2021-12-30T06:23:26Z,1,,21.557222222222222
Add OpenSanctions,2021-12-30T13:04:33Z,2022-01-01T13:15:03Z,2022-01-01T13:15:03Z,1,,48.175
Add Brazilian free CNPJ consultant API,2021-12-30T18:19:20Z,2022-01-04T03:11:32Z,2022-01-04T03:11:32Z,1,,104.87
add kimiquotes to Personality,2021-12-31T04:40:40Z,2022-01-01T06:14:17Z,2022-01-01T06:14:17Z,1,,25.560277777777777
add GeographQL to Geocoding,2021-12-31T23:37:14Z,2022-01-04T03:17:46Z,2022-01-04T03:17:46Z,1,,75.67555555555556
Add Stromberg Quotes,2022-01-01T21:43:08Z,2022-01-04T03:27:12Z,2022-01-04T03:27:12Z,1,,53.73444444444444
Upd Brazil CNPJ: HTTPS supported,2022-01-05T21:28:14Z,2022-01-06T07:55:36Z,2022-01-06T07:55:36Z,1,,10.456111111111111
Remove fungenerators QR Code,2022-01-06T05:20:48Z,2022-01-06T08:10:54Z,2022-01-06T08:10:54Z,1,,2.835
Remove Troposphere,2022-01-06T12:08:44Z,2022-01-07T08:34:51Z,2022-01-07T08:34:51Z,1,,20.435277777777777
Added Excuser API in Entertainment Category,2022-01-06T14:28:27Z,2022-01-07T18:58:08Z,2022-01-07T18:58:08Z,3,,28.494722222222222
Add Portfolio Optimizer API,2022-01-07T23:14:50Z,2022-01-11T04:08:56Z,2022-01-11T04:08:56Z,1,,76.90166666666667
Adding MessengerX.io to Machine Learning,2022-01-08T11:38:16Z,2022-01-11T05:00:05Z,2022-01-11T05:00:05Z,1,,65.36361111111111
Add http.dog API,2022-01-09T13:39:49Z,,2022-01-11T06:31:58Z,1,,40.869166666666665
Add Climatiq to Environment,2022-01-11T11:22:28Z,2022-01-11T13:04:47Z,2022-01-11T13:04:47Z,1,,1.7052777777777777
Update Censys Link,2022-01-11T19:34:50Z,2022-01-12T18:28:26Z,2022-01-12T18:28:26Z,1,,22.893333333333334
Add Catboy API to Anime Category,2022-01-13T02:10:15Z,2022-01-13T06:06:29Z,2022-01-13T06:06:29Z,3,,3.937222222222222
Add Times Adder API to Science & Math,2022-01-14T18:01:34Z,2022-01-20T01:56:40Z,2022-01-20T01:56:40Z,1,,127.91833333333334
Add Fun Fact API,2022-01-16T00:51:01Z,2022-01-20T02:05:07Z,2022-01-20T02:05:07Z,1,,97.235
Improve scripts and more,2022-01-18T06:06:24Z,2022-02-07T07:47:35Z,2022-02-07T07:47:35Z,1,,481.68638888888887
Add RemoteCalc API to Science & Math,2022-01-18T17:48:20Z,2022-01-20T22:00:05Z,2022-01-20T22:00:05Z,2,,52.19583333333333
Add UrlBae to URL Shorteners,2022-01-18T23:10:19Z,2022-01-20T02:28:12Z,2022-01-20T02:28:13Z,1,,27.298055555555557
Add Imgbb to Cloud Storage & File Sharing,2022-01-19T23:12:11Z,2022-01-20T02:49:28Z,2022-01-20T02:49:28Z,1,,3.6213888888888888
Add Web Series Quotes Generator to Video,2022-01-20T15:20:34Z,2022-01-20T21:56:28Z,2022-01-20T21:56:28Z,1,,6.598333333333334
Add DynaPictures API,2022-01-22T14:59:53Z,2022-01-22T17:28:57Z,2022-01-22T17:28:57Z,1,,2.4844444444444442
Add KONTESTS API ,2022-01-22T16:05:17Z,2022-01-22T17:41:11Z,2022-01-22T17:41:11Z,1,,1.5983333333333334
Add Virdipay Game Player Check,2022-01-23T11:28:01Z,,2022-02-19T18:38:33Z,1,,655.1755555555555
Remove links validation,2022-01-23T13:12:53Z,,2022-01-28T23:23:10Z,1,,130.17138888888888
Added WeatherReactApi,2022-01-25T16:10:10Z,2022-01-29T00:08:31Z,2022-01-29T00:08:31Z,1,,79.9725
Add Watchdata to Blockchain,2022-01-26T11:04:07Z,2022-01-31T00:47:49Z,2022-01-31T00:47:50Z,2,,109.72833333333334
Add Hashable API,2022-01-26T11:33:16Z,2022-01-29T00:31:44Z,2022-01-29T00:31:44Z,1,,60.974444444444444
Add Corporate Buzz Words to Entertainment,2022-01-27T14:19:03Z,2022-01-31T23:23:23Z,2022-01-31T23:23:23Z,4,,105.07222222222222
Add transport.rest to Transportation,2022-01-28T15:19:55Z,2022-01-29T01:34:47Z,2022-01-29T01:34:47Z,5,,10.247777777777777
Remove skyscanner,2022-01-28T16:05:01Z,2022-01-28T23:30:30Z,2022-01-28T23:30:30Z,1,,7.424722222222222
Add Mintlify to Programming,2022-01-28T19:06:37Z,2022-01-29T01:51:27Z,2022-01-29T01:51:28Z,1,,6.747222222222222
Add OpenAPIHub to Development,2022-01-29T04:46:53Z,,2022-02-07T07:23:59Z,2,,218.61833333333334
Add GraphQL Pokemon API to Games & Comics,2022-01-29T16:12:06Z,2022-01-31T23:42:40Z,2022-01-31T23:42:40Z,3,,55.50944444444445
Add OceanFacts to Math & Science,2022-01-30T02:45:12Z,2022-02-01T20:50:14Z,2022-02-01T20:50:14Z,2,,66.0838888888889
Add ProxyKingdom API to Development,2022-02-01T17:36:12Z,2022-02-01T21:21:07Z,2022-02-01T21:21:07Z,1,,3.748611111111111
Update Ganjoor API url,2022-02-03T06:33:12Z,2022-02-07T06:10:24Z,2022-02-07T06:10:24Z,1,,95.62
Move aztro from Science & Math to Social,2022-02-03T11:17:44Z,2022-02-07T06:35:37Z,2022-02-07T06:35:37Z,1,,91.29805555555555
Add ScrapeNinja to Development,2022-02-04T14:09:47Z,2022-02-07T06:47:29Z,2022-02-07T06:47:29Z,1,,64.62833333333333
Update Coronavirus: 'Wuhan Coronavirus' to 'Covid-19',2022-02-06T07:12:20Z,2022-02-07T07:01:27Z,2022-02-07T07:01:28Z,1,,23.81861111111111
Add Postali to Geocoding,2022-02-07T04:49:55Z,2022-02-07T07:09:05Z,2022-02-07T07:09:05Z,1,,2.3194444444444446
Add Wizard World API to Books,2022-02-08T19:11:24Z,2022-02-14T07:04:03Z,2022-02-14T07:04:04Z,1,,131.8775
Add iyzico to Finance,2022-02-09T07:52:33Z,,2022-03-02T01:11:31Z,1,,497.3161111111111
Add GDBrowser API,2022-02-09T14:05:51Z,2022-02-18T16:14:42Z,2022-02-18T16:14:42Z,2,,218.1475
Add Space Truckers to Games & Comics,2022-02-09T18:28:56Z,,2022-03-02T01:12:57Z,1,,486.7336111111111
Move SLF (German country information) from Games & Comics to Geocoding,2022-02-09T18:35:51Z,2022-02-26T04:42:51Z,2022-02-26T04:42:51Z,1,,394.1166666666667
Add Digital Humani Reforestation as a Service ,2022-02-10T09:59:17Z,,2022-03-02T03:25:53Z,1,,473.4433333333333
Add FoodData Central API to Food and Drink,2022-02-11T06:24:08Z,,2022-03-02T03:41:45Z,2,,453.2936111111111
Add Apiip API to Geocoding,2022-02-12T14:31:15Z,2022-03-02T04:06:34Z,2022-03-02T04:06:34Z,1,,421.5886111111111
Add xeno-canto API to Animals,2022-02-16T00:24:57Z,2022-03-02T04:37:20Z,2022-03-02T04:37:20Z,1,,340.2063888888889
Add RPS 101 to Games & Comics,2022-02-16T09:54:06Z,2022-03-02T05:06:33Z,2022-03-02T05:06:33Z,1,,331.2075
Add icy.tools to Cryptocurrency,2022-02-19T03:34:17Z,,2022-03-04T22:49:34Z,1,,331.2547222222222
Add NoPhishy to Anti-Malware,2022-02-22T00:00:19Z,2022-03-04T23:18:38Z,2022-03-04T23:18:39Z,1,,263.3052777777778
Add Techy to Entertainment,2022-02-24T14:15:18Z,2022-03-05T22:13:51Z,2022-03-05T22:13:51Z,1,,223.97583333333333
Add Lecto Translation to Text Analysis,2022-02-26T13:00:31Z,2022-03-06T04:27:23Z,2022-03-06T04:27:23Z,3,,183.4477777777778
Add Website Carbon to Environment,2022-02-26T22:37:33Z,2022-03-05T22:41:42Z,2022-03-05T22:41:42Z,1,,168.06916666666666
Add Hirak Translation to Text Analysis,2022-02-27T10:19:33Z,2022-03-11T05:45:55Z,2022-03-11T05:45:55Z,3,,283.43944444444446
Add Hirak Exchange Rates to Cryptocurrency,2022-03-01T06:36:15Z,2022-03-05T23:13:05Z,2022-03-05T23:13:05Z,1,,112.6138888888889
Add Hirak FaceAPI to Machine Learning,2022-03-02T05:51:35Z,2022-03-10T05:31:21Z,2022-03-10T05:31:21Z,2,,191.6627777777778
Remove Indeed from Jobs,2022-03-02T21:26:23Z,2022-03-04T22:05:15Z,2022-03-04T22:05:15Z,1,,48.647777777777776
Fixed typo: Upcomimg -> Upcoming,2022-03-04T15:39:13Z,2022-03-04T22:11:39Z,2022-03-04T22:11:39Z,1,,6.540555555555556
Add National Park Service to Government,2022-03-06T06:39:20Z,2022-03-10T05:46:18Z,2022-03-10T05:46:19Z,1,,95.11611111111111
Add Warface to Games & Comics,2022-03-06T10:46:27Z,2022-03-12T04:26:55Z,2022-03-12T04:26:55Z,1,,137.67444444444445
Add WhatJobs to Jobs,2022-03-08T08:27:03Z,2022-03-13T00:21:15Z,2022-03-13T00:21:15Z,1,,111.90333333333334
Add MFaaS to Video,2022-03-08T11:23:47Z,2022-03-13T00:42:41Z,2022-03-13T00:42:41Z,1,,109.315
Add Owen Wilson Wow to Video,2022-03-10T00:34:56Z,2022-03-13T00:55:27Z,2022-03-13T00:55:27Z,1,,72.34194444444445
Update waifu.im: CORS from No to Yes,2022-03-11T16:19:22Z,2022-03-12T04:50:07Z,2022-03-12T04:50:07Z,1,,12.5125
Add Threat Jammer to Security,2022-03-11T19:17:24Z,2022-03-13T01:18:48Z,2022-03-13T01:18:48Z,1,,30.023333333333333
Add Hirak IP to Country to Geocoding,2022-03-14T11:08:46Z,2022-03-16T03:59:38Z,2022-03-16T03:59:38Z,1,,40.84777777777778
Add Hirak OCR to Text Analysis,2022-03-15T06:36:49Z,2022-03-16T04:16:11Z,2022-03-16T04:16:11Z,1,,21.656111111111112
Add PRC Exam Schedule to Government,2022-03-16T00:29:34Z,2022-03-16T04:29:32Z,2022-03-16T04:29:32Z,1,,3.9994444444444444
Added examples of incorrect formatting,2022-05-06T06:41:20Z,,2022-05-08T00:26:57Z,1,,41.76027777777778
Add ClipDrop API,2022-05-20T12:30:09Z,,2022-05-22T04:05:37Z,1,,39.59111111111111
Update README.md,2022-05-25T17:05:55Z,,2022-06-10T03:14:56Z,1,,370.1502777777778
Bhagvad Gita API update ,2022-06-18T15:11:28Z,,2022-07-15T21:40:18Z,1,,654.4805555555556
Add Jandapress API,2022-06-30T22:56:37Z,,2022-07-15T21:44:09Z,1,,358.7922222222222
added Webvium browser api to development,2022-07-08T06:38:56Z,,2022-07-15T21:45:55Z,2,,183.11638888888888
Add doqs API,2022-07-10T13:08:01Z,,2022-07-15T21:46:13Z,1,,128.63666666666666
Added developer jobs uk and remoteuk api,2022-08-13T11:14:31Z,,2023-10-04T10:40:19Z,2,,10007.43
Fixed Chuck Norris Broken Link in Games section,2022-11-08T04:47:08Z,,2022-11-16T12:32:32Z,1,,199.75666666666666
Update README.md,2023-01-10T04:20:38Z,,2023-02-21T08:32:00Z,1,,1012.1894444444445
Add Kite API,2023-03-26T18:51:12Z,,2023-04-01T07:57:12Z,1,,133.1
Add Databento API,2023-05-09T01:11:31Z,,2024-03-02T21:46:24Z,1,,7172.581388888889
Update url for Inspiration in Personality,2023-06-15T12:01:22Z,,2024-07-14T11:54:19Z,2,,9479.8825
Update test_of_push_and_pull.yml,2023-09-01T06:27:01Z,,2023-09-02T21:21:49Z,1,,38.913333333333334
Create asd,2023-09-01T10:54:21Z,,2023-09-02T21:21:34Z,1,,34.45361111111111
Update README.md,2023-10-28T16:59:59Z,,2024-03-17T16:14:55Z,1,,3383.248888888889
"added postman logos, removed deadlinks, created popular APIs and Cate…",2024-03-14T17:32:21Z,2024-04-29T11:29:06Z,2024-04-29T11:29:06Z,2,,1097.9458333333334
Fix broken link to CONTRIBUTING.md in PULL_REQUEST_TEMPLATE.md,2024-07-18T15:15:12Z,,2024-09-05T21:19:13Z,1,,1182.0669444444445
"Updating the old, corrupted link for Excuser API to the new working link.",2024-07-29T07:17:46Z,,2024-09-25T13:58:21Z,1,,1398.6763888888888
